"","Gender","Location","Age","ss","sj","st","sd","so"
"8172","M","E","T",40,97,81,71,73
"8173","M","E","T",57,36,68,50,54
"8174","M","E","T",2,0,77,40,26
"8175","M","E","T",8,9,28,53,15
"8176","M","E","T",80,56,3,35,46
"8177","M","E","T",49,47,17,8,37
"8178","M","E","T",0,78,15,27,31
"8179","M","E","T",51,89,65,32,68
"8180","M","E","T",2,84,73,21,53
"8181","M","E","T",39,55,84,53,59
"8182","M","E","T",51,91,79,36,73
"8183","M","E","T",24,56,5,75,29
"8184","M","E","T",69,2,11,25,27
"8185","M","E","T",6,84,47,76,46
"8186","M","E","T",74,98,69,57,80
"8187","M","E","T",0,38,13,26,17
"8188","M","E","T",19,89,67,21,58
"8189","M","E","T",97,11,8,80,39
"8190","M","E","T",1,12,82,37,32
"8191","M","E","T",13,53,16,13,27
"8192","M","E","T",63,25,70,26,52
"8193","M","E","T",12,94,53,29,53
"8194","M","E","T",17,75,62,9,51
"8195","M","E","T",52,57,12,5,40
"8196","M","E","T",47,22,24,63,31
"8197","M","E","T",70,41,65,71,59
"8198","M","E","T",68,86,35,25,63
"8199","M","E","T",92,43,29,2,54
"8200","M","E","T",84,59,66,39,69
"8201","M","E","T",45,75,3,47,41
"8202","M","E","T",27,40,7,13,25
"8203","M","E","T",95,67,75,37,79
"8204","M","E","T",62,92,39,40,64
"8205","M","E","T",4,55,66,40,42
"8206","M","E","T",94,55,60,18,69
"8207","M","E","T",43,65,48,50,52
"8208","M","E","T",66,52,81,68,66
"8209","M","E","T",5,33,47,37,28
"8210","M","E","T",3,70,63,74,46
"8211","M","E","T",32,3,2,45,13
"8212","M","E","T",84,86,68,25,79
"8213","M","E","T",70,77,48,80,65
"8214","M","E","T",23,63,49,73,45
"8215","M","E","T",96,26,64,50,62
"8216","M","E","T",34,46,46,28,42
"8217","M","E","T",14,20,65,2,33
"8218","M","E","T",14,79,48,24,47
"8219","M","E","T",90,34,31,41,52
"8220","M","E","T",30,44,2,26,25
"8221","M","E","T",42,79,47,66,56
"8222","M","E","T",89,92,42,16,74
"8223","M","E","T",89,50,20,77,53
"8224","M","E","T",96,42,41,77,60
"8225","M","E","T",38,31,75,33,48
"8226","M","E","T",8,78,39,37,42
"8227","M","E","T",83,56,49,76,63
"8228","M","E","T",82,49,31,18,54
"8229","M","E","T",90,41,79,39,70
"8230","M","E","T",2,9,18,0,10
"8231","M","E","T",31,80,51,16,54
"8232","M","E","T",75,45,14,55,45
"8233","M","E","T",98,45,44,13,62
"8234","M","E","T",71,19,14,11,34
"8235","M","E","T",45,0,70,1,38
"8236","M","E","T",46,94,71,13,70
"8237","M","E","T",4,92,17,20,37
"8238","M","E","T",47,85,34,17,55
"8239","M","E","T",97,17,35,24,49
"8240","M","E","T",4,66,70,3,46
"8241","M","E","T",31,97,5,35,44
"8242","M","E","T",45,51,40,35,45
"8243","M","E","T",3,35,98,19,45
"8244","M","E","T",100,82,14,56,65
"8245","M","E","T",78,97,43,34,72
"8246","M","E","T",31,65,83,2,59
"8247","M","E","T",55,10,30,7,31
"8248","M","E","T",2,95,14,1,37
"8249","M","E","T",16,7,51,78,25
"8250","M","E","T",19,32,76,66,43
"8251","M","E","U",26,57,36,44,40
"8252","M","E","U",58,2,18,58,26
"8253","M","E","U",23,46,75,42,48
"8254","M","E","U",39,42,38,52,40
"8255","M","E","U",77,17,93,63,62
"8256","M","E","U",50,90,81,63,74
"8257","M","E","U",92,98,76,22,88
"8258","M","E","U",13,1,68,56,28
"8259","M","E","U",75,61,31,22,55
"8260","M","E","U",4,40,63,32,36
"8261","M","E","U",12,6,74,44,31
"8262","M","E","U",5,86,37,19,42
"8263","M","E","U",96,59,71,1,75
"8264","M","E","U",98,48,29,26,58
"8265","M","E","U",51,17,33,17,34
"8266","M","E","U",75,53,22,77,50
"8267","M","E","U",38,66,42,43,49
"8268","M","E","U",21,57,15,19,31
"8269","M","E","U",52,23,26,42,34
"8270","M","E","U",11,94,6,47,37
"8271","M","E","U",83,51,71,57,68
"8272","M","E","U",81,8,25,66,38
"8273","M","E","U",73,58,73,3,67
"8274","M","E","U",9,22,45,3,25
"8275","M","E","U",25,6,88,26,40
"8276","M","E","U",29,84,52,36,55
"8277","M","E","U",98,21,28,75,49
"8278","M","E","U",23,65,20,23,36
"8279","M","E","U",32,36,61,18,43
"8280","M","E","U",11,53,12,47,26
"8281","M","E","U",4,40,56,16,33
"8282","M","E","U",46,31,75,60,51
"8283","M","E","U",52,90,93,31,78
"8284","M","E","U",47,18,4,33,23
"8285","M","E","U",46,26,4,43,26
"8286","M","E","U",60,39,32,59,44
"8287","M","E","U",34,41,92,35,55
"8288","M","E","U",30,14,52,72,32
"8289","M","E","U",47,81,26,59,51
"8290","M","E","U",40,90,83,20,70
"8291","M","E","U",80,28,90,24,66
"8292","M","E","U",89,39,22,79,50
"8293","M","E","U",17,99,91,46,69
"8294","M","E","U",69,17,65,17,50
"8295","M","E","U",61,14,73,57,49
"8296","M","E","U",81,28,27,67,46
"8297","M","E","U",54,49,99,53,67
"8298","M","E","U",35,48,7,47,30
"8299","M","E","U",98,48,18,23,54
"8300","M","E","U",12,40,89,50,47
"8301","M","E","U",5,7,12,26,8
"8302","M","E","U",68,78,62,56,69
"8303","M","E","U",8,81,35,68,42
"8304","M","E","U",4,56,6,49,22
"8305","M","E","U",23,49,76,19,49
"8306","M","E","U",81,16,64,53,54
"8307","M","E","U",20,87,8,26,38
"8308","M","E","U",56,13,3,17,24
"8309","M","E","U",6,51,65,51,41
"8310","M","E","U",63,2,82,22,49
"8311","M","E","U",91,59,17,54,56
"8312","M","E","U",22,22,63,57,36
"8313","M","E","U",91,97,67,32,84
"8314","M","E","U",87,66,67,74,73
"8315","M","E","U",32,48,48,74,43
"8316","M","E","U",35,47,79,30,53
"8317","M","E","U",80,50,92,73,74
"8318","M","E","U",78,16,52,3,48
"8319","M","E","U",52,42,17,77,37
"8320","M","E","U",90,6,71,52,56
"8321","M","E","U",98,53,0,36,50
"8322","M","E","U",87,39,40,47,55
"8323","M","E","U",5,29,81,51,38
"8324","M","E","U",9,5,43,32,19
"8325","M","E","U",88,11,72,38,57
"8326","M","E","U",12,19,95,41,42
"8327","M","E","U",60,51,12,60,41
"8328","M","E","U",6,98,58,40,54
"8329","M","E","U",1,57,13,15,24
"8330","M","E","U",46,63,94,57,68
"8331","M","E","U",90,28,9,38,42
"8332","M","E","U",41,24,1,43,22
"8333","M","E","U",60,86,82,13,75
"8334","M","E","U",87,23,28,46,46
"8335","M","E","U",75,91,75,22,80
"8336","M","E","U",55,57,4,40,39
"8337","M","E","U",13,59,28,80,34
"8338","M","E","U",31,94,4,72,43
"8339","M","E","U",37,84,27,16,49
"8340","M","E","U",84,79,57,33,73
"8341","M","E","U",87,50,75,35,70
"8342","M","E","U",99,93,59,23,83
"8343","M","E","U",63,19,66,40,49
"8344","M","E","U",82,29,41,46,51
"8345","M","E","U",52,79,69,72,67
"8346","M","E","U",62,82,85,21,76
"8347","M","E","U",77,33,25,43,45
"8348","M","E","U",24,29,0,20,18
"8349","M","E","U",68,71,61,59,67
"8350","M","E","U",39,94,49,20,60
"8351","M","E","U",52,66,26,46,48
"8352","M","E","U",4,0,12,49,6
"8353","M","E","U",1,21,52,3,24
"8354","M","E","U",54,2,44,61,34
"8355","M","E","U",59,57,16,8,44
"8356","M","E","U",3,81,96,54,60
"8357","M","E","U",61,94,59,27,71
"8358","M","E","U",22,29,48,44,33
"8359","M","E","U",27,42,24,15,31
"8360","M","E","U",41,27,25,57,31
"8361","M","E","U",60,70,65,5,64
"8362","M","E","U",99,90,85,49,91
"8363","M","E","U",49,71,5,32,42
"8364","M","E","U",85,81,64,47,76
"8365","M","E","U",87,23,98,43,69
"8366","M","E","U",8,71,42,69,41
"8367","M","E","U",75,36,9,39,40
"8368","M","E","U",15,19,23,55,19
"8369","M","E","U",83,6,48,54,46
"8370","M","E","U",0,8,48,12,19
"8371","M","E","U",24,84,98,66,69
"8372","M","E","U",46,31,63,15,46
"8373","M","E","U",98,83,66,2,82
"8374","M","E","U",45,38,17,27,33
"8375","M","E","U",17,33,83,75,45
"8376","M","E","U",32,20,19,56,24
"8377","M","E","U",78,86,51,6,71
"8378","M","E","U",19,25,30,25,25
"8379","M","E","U",42,40,92,50,58
"8380","M","E","U",88,57,48,20,64
"8381","M","E","U",12,64,73,1,49
"8382","M","E","U",15,58,37,66,37
"8383","M","E","U",80,52,87,12,72
"8384","M","E","U",38,60,40,59,46
"8385","M","E","U",86,59,78,40,74
"8386","M","E","U",86,75,13,19,58
"8387","M","E","U",91,96,78,59,88
"8388","M","E","U",13,20,35,46,23
"8389","M","E","U",36,66,42,40,48
"8390","M","E","U",27,37,17,7,27
"8391","M","E","U",26,55,62,29,47
"8392","M","E","U",95,23,4,59,41
"8393","M","E","U",48,39,88,55,58
"8394","M","E","U",41,33,73,69,49
"8395","M","E","U",78,45,43,77,56
"8396","M","E","U",9,19,13,60,14
"8397","M","E","U",51,34,100,2,61
"8398","M","E","U",6,18,3,64,10
"8399","M","E","U",84,33,21,2,46
"8400","M","E","U",92,75,7,1,57
"8401","M","E","U",30,40,9,2,26
"8402","M","E","U",13,55,21,48,30
"8403","M","E","U",95,16,55,32,55
"8404","M","E","U",38,88,37,68,54
"8405","M","E","U",58,59,12,2,43
"8406","M","E","U",53,54,38,43,48
"8407","M","E","U",82,63,98,51,81
"8408","M","E","U",80,34,91,9,68
"8409","M","E","U",8,24,45,32,26
"8410","M","E","U",88,36,24,2,49
"8411","M","E","U",49,97,40,60,62
"8412","M","E","U",5,69,23,48,32
"8413","M","E","U",72,39,46,51,52
"8414","M","E","U",74,61,70,19,68
"8415","M","E","U",27,26,24,51,26
"8416","M","E","U",71,97,88,41,85
"8417","M","E","U",87,73,9,72,56
"8418","M","E","U",90,69,6,4,54
"8419","M","E","U",48,16,22,48,29
"8420","M","E","U",77,19,65,60,54
"8421","M","E","U",7,65,74,39,49
"8422","M","E","U",66,13,16,19,32
"8423","M","E","U",3,45,91,76,47
"8424","M","E","U",4,7,1,3,4
"8425","M","E","U",94,35,87,73,72
"8426","M","E","U",87,80,25,18,64
"8427","M","E","U",86,82,9,18,59
"8428","M","E","U",45,29,10,25,28
"8429","M","E","U",30,1,45,5,25
"8430","M","E","U",44,42,24,58,37
"8431","M","E","U",49,54,5,12,36
"8432","M","E","U",12,47,61,35,40
"8433","M","E","U",39,22,28,6,29
"8434","M","E","U",48,1,8,49,19
"8435","M","E","U",85,60,88,18,77
"8436","M","E","U",14,10,66,23,30
"8437","M","E","U",17,57,14,29,29
"8438","M","E","U",7,12,29,68,17
"8439","M","E","U",63,91,69,41,74
"8440","M","E","U",1,49,13,46,21
"8441","M","E","U",79,60,16,2,51
"8442","M","E","U",61,23,2,51,29
"8443","M","E","U",85,82,66,77,78
"8444","M","E","U",55,35,92,52,61
"8445","M","E","U",4,73,59,54,45
"8446","M","E","U",2,87,60,12,49
"8447","M","E","U",98,70,66,69,78
"8448","M","E","U",73,52,53,45,59
"8449","M","E","U",17,20,88,11,41
"8450","M","E","U",43,0,23,61,22
"8451","M","E","U",71,73,49,14,64
"8452","M","E","U",50,49,51,29,50
"8453","M","E","U",70,65,97,79,77
"8454","M","E","U",29,36,81,0,48
"8455","M","E","U",66,67,10,9,47
"8456","M","E","U",41,87,3,52,44
"8457","M","E","U",8,1,40,44,17
"8458","M","E","U",48,55,62,67,55
"8459","M","E","U",36,1,6,48,15
"8460","M","E","U",24,27,40,1,30
"8461","M","E","U",71,76,96,34,81
"8462","M","E","U",68,70,37,41,58
"8463","M","E","U",87,77,64,50,76
"8464","M","E","U",27,95,29,80,51
"8465","M","E","U",42,19,41,79,34
"8466","M","E","U",44,75,68,1,62
"8467","M","E","U",77,27,28,68,44
"8468","M","E","U",53,98,63,59,71
"8469","M","E","U",5,48,54,40,36
"8470","M","E","U",1,30,47,29,26
"8471","M","E","U",13,29,64,27,35
"8472","M","E","U",62,80,49,8,63
"8473","M","E","U",75,63,85,0,74
"8474","M","E","U",14,97,19,57,43
"8475","M","E","U",74,62,24,49,53
"8476","M","E","U",88,89,69,73,82
"8477","M","E","U",38,86,70,36,64
"8478","M","E","U",59,86,67,67,71
"8479","M","E","U",70,24,18,74,38
"8480","M","E","U",56,78,2,9,45
"8481","M","E","U",6,47,86,3,46
"8482","M","E","U",87,68,9,46,55
"8483","M","E","U",96,26,92,36,71
"8484","M","E","U",58,9,58,57,42
"8485","M","E","U",76,92,80,42,82
"8486","M","E","U",77,58,33,63,56
"8487","M","E","U",97,27,99,54,74
"8488","M","E","U",6,61,20,60,29
"8489","M","E","U",45,92,4,8,47
"8490","M","E","U",28,14,37,30,26
"8491","M","E","U",47,65,55,71,56
"8492","M","E","U",69,58,93,71,73
"8493","M","E","U",36,4,24,78,22
"8494","M","E","U",38,93,73,3,67
"8495","M","E","U",5,99,70,17,58
"8496","M","E","U",55,83,21,62,53
"8497","M","E","U",72,34,85,25,63
"8498","M","E","U",71,48,97,28,72
"8499","M","E","U",3,62,91,34,52
"8500","M","E","U",48,67,56,47,57
"8501","M","E","L",65,89,94,38,82
"8502","M","E","L",99,50,99,24,82
"8503","M","E","L",75,15,39,76,43
"8504","M","E","L",10,47,53,79,37
"8505","M","E","L",72,93,85,38,83
"8506","M","E","L",53,47,48,58,49
"8507","M","E","L",59,45,28,21,44
"8508","M","E","L",8,97,29,19,44
"8509","M","E","L",98,46,93,45,79
"8510","M","E","L",22,47,17,35,29
"8511","M","E","L",29,69,14,32,37
"8512","M","E","L",30,16,47,16,31
"8513","M","E","L",76,19,62,15,52
"8514","M","E","L",36,67,73,78,59
"8515","M","E","L",11,12,93,33,39
"8516","M","E","L",63,78,3,30,48
"8517","M","E","L",57,87,62,62,69
"8518","M","E","L",34,60,13,60,36
"8519","M","E","L",38,70,66,34,58
"8520","M","E","L",30,44,62,42,45
"8521","M","E","L",65,99,23,36,62
"8522","M","E","L",88,33,51,0,57
"8523","M","E","L",12,64,28,47,35
"8524","M","E","L",85,18,55,77,53
"8525","M","E","L",98,2,18,75,40
"8526","M","E","L",21,2,21,59,15
"8527","M","E","L",7,26,2,19,12
"8528","M","E","L",90,68,34,68,64
"8529","M","E","L",52,41,26,55,40
"8530","M","E","L",91,46,15,59,51
"8531","M","E","L",85,34,37,54,52
"8532","M","E","L",77,48,48,69,58
"8533","M","E","L",100,39,3,12,47
"8534","M","E","L",98,1,47,1,48
"8535","M","E","L",87,93,75,2,84
"8536","M","E","L",47,47,46,42,47
"8537","M","E","L",62,13,80,32,51
"8538","M","E","L",70,80,5,22,51
"8539","M","E","L",92,63,10,8,55
"8540","M","E","L",23,74,9,77,36
"8541","M","E","L",89,16,95,63,67
"8542","M","E","L",26,54,45,68,42
"8543","M","E","L",70,80,97,67,82
"8544","M","E","L",42,56,91,21,63
"8545","M","E","L",23,31,49,69,35
"8546","M","E","L",65,43,96,41,68
"8547","M","E","L",80,31,22,76,45
"8548","M","E","L",9,39,69,57,39
"8549","M","E","L",63,37,12,66,38
"8550","M","E","L",84,68,81,1,77
"8551","M","E","L",67,93,17,69,59
"8552","M","E","L",77,55,79,76,70
"8553","M","E","L",55,26,65,42,49
"8554","M","E","L",88,91,40,45,73
"8555","M","E","L",85,29,58,60,57
"8556","M","E","L",68,75,18,46,54
"8557","M","E","L",31,43,94,62,56
"8558","M","E","L",69,91,27,11,62
"8559","M","E","L",67,56,23,59,49
"8560","M","E","L",92,97,34,73,74
"8561","M","E","L",20,57,13,80,31
"8562","M","E","L",71,36,26,19,44
"8563","M","E","L",39,5,22,13,22
"8564","M","E","L",52,83,23,40,53
"8565","M","E","L",12,45,54,70,37
"8566","M","E","L",89,11,35,52,45
"8567","M","E","L",21,45,95,36,53
"8568","M","E","L",41,54,67,79,54
"8569","M","E","L",25,21,33,52,27
"8570","M","E","L",48,57,23,77,43
"8571","M","E","L",90,95,55,36,80
"8572","M","E","L",96,21,48,53,55
"8573","M","E","L",57,54,56,58,56
"8574","M","E","L",57,71,30,2,52
"8575","M","E","L",11,47,48,67,36
"8576","M","E","L",16,13,74,74,35
"8577","M","E","L",46,73,58,62,59
"8578","M","E","L",61,43,79,14,61
"8579","M","E","L",55,90,19,53,55
"8580","M","E","L",28,46,34,12,36
"8581","M","E","L",50,69,38,51,52
"8582","M","E","L",42,18,22,78,28
"8583","M","E","L",27,50,1,21,26
"8584","M","E","L",40,98,18,32,52
"8585","M","E","L",98,49,69,29,72
"8586","M","E","L",74,58,85,28,72
"8587","M","E","L",44,13,96,45,51
"8588","M","E","L",0,68,19,58,29
"8589","M","E","L",74,34,96,0,67
"8590","M","E","L",44,57,26,34,42
"8591","M","E","L",66,26,8,15,33
"8592","M","E","L",91,98,50,77,80
"8593","M","E","L",10,60,58,48,43
"8594","M","E","L",64,42,18,30,41
"8595","M","E","L",95,74,84,71,84
"8596","M","E","L",28,16,59,42,34
"8597","M","E","L",74,71,80,72,75
"8598","M","E","L",13,12,5,44,10
"8599","M","E","L",14,33,84,43,44
"8600","M","E","L",77,75,94,31,81
"8601","M","E","L",19,49,86,19,51
"8602","M","E","L",68,62,85,36,71
"8603","M","E","L",17,38,46,62,34
"8604","M","E","L",39,94,98,73,77
"8605","M","E","L",61,44,26,32,44
"8606","M","E","L",47,8,97,34,50
"8607","M","E","L",16,45,25,53,29
"8608","M","E","L",91,46,64,39,67
"8609","M","E","L",27,0,5,66,11
"8610","M","E","L",99,42,97,18,79
"8611","M","E","L",97,80,31,48,69
"8612","M","E","L",37,78,6,58,41
"8613","M","E","L",5,6,40,3,17
"8614","M","E","L",72,35,85,46,64
"8615","M","E","L",47,93,50,58,63
"8616","M","E","L",12,14,23,40,17
"8617","M","E","L",7,79,34,35,40
"8618","M","E","L",81,38,25,76,48
"8619","M","E","L",54,54,19,55,42
"8620","M","E","L",38,64,34,29,45
"8621","M","E","L",79,20,52,12,50
"8622","M","E","L",80,98,12,58,63
"8623","M","E","L",80,40,26,29,48
"8624","M","E","L",54,24,66,42,48
"8625","M","E","L",42,27,99,39,56
"8626","M","E","L",67,22,4,38,31
"8627","M","E","L",7,64,59,24,43
"8628","M","E","L",77,76,34,41,62
"8629","M","E","L",52,70,68,44,63
"8630","M","E","L",33,45,15,64,31
"8631","M","E","L",28,59,83,70,57
"8632","M","E","L",12,70,86,32,56
"8633","M","E","L",90,35,2,18,42
"8634","M","E","L",31,21,41,3,31
"8635","M","E","L",86,83,92,7,86
"8636","M","E","L",11,55,90,16,52
"8637","M","E","L",21,69,92,73,61
"8638","M","E","L",34,1,37,58,24
"8639","M","E","L",80,31,54,43,55
"8640","M","E","L",53,14,64,73,44
"8641","M","E","L",71,42,62,36,58
"8642","M","E","L",94,79,22,30,65
"8643","M","E","L",88,9,90,28,62
"8644","M","E","L",69,18,58,35,48
"8645","M","E","L",71,66,42,60,60
"8646","M","E","L",7,80,69,0,51
"8647","M","E","L",90,13,56,65,53
"8648","M","E","L",48,97,53,29,66
"8649","M","E","L",29,48,6,76,28
"8650","M","E","L",45,26,74,77,49
"8651","M","E","L",78,64,94,27,78
"8652","M","E","L",32,34,68,42,45
"8653","M","E","L",37,85,59,71,60
"8654","M","E","L",77,24,85,6,61
"8655","M","E","L",68,68,19,15,51
"8656","M","E","L",78,75,32,79,62
"8657","M","E","L",93,100,84,45,92
"8658","M","E","L",36,42,67,47,48
"8659","M","E","L",39,28,32,47,33
"8660","M","E","L",94,7,12,47,38
"8661","M","E","L",34,89,44,32,55
"8662","M","E","L",56,56,15,20,42
"8663","M","E","L",15,10,91,28,39
"8664","M","E","L",100,34,47,31,60
"8665","M","E","L",99,84,10,3,64
"8666","M","E","L",37,80,14,36,44
"8667","M","E","L",76,93,37,79,69
"8668","M","E","L",40,62,74,61,59
"8669","M","E","L",35,68,29,48,44
"8670","M","E","L",67,93,6,47,55
"8671","M","E","L",72,35,23,74,44
"8672","M","E","L",81,25,38,35,48
"8673","M","E","L",38,65,23,20,42
"8674","M","E","L",76,48,99,16,74
"8675","M","E","L",49,66,49,40,55
"8676","M","E","L",50,27,97,23,58
"8677","M","E","L",91,30,8,72,43
"8678","M","E","L",27,68,14,70,37
"8679","M","E","L",35,94,59,29,62
"8680","M","E","L",85,86,29,50,66
"8681","M","E","L",80,9,94,4,60
"8682","M","E","L",41,91,82,68,71
"8683","M","E","L",4,74,57,16,45
"8684","M","E","L",87,90,55,9,77
"8685","M","E","L",97,15,68,3,59
"8686","M","E","L",68,25,72,5,54
"8687","M","E","L",43,61,91,14,64
"8688","M","E","L",6,56,13,68,25
"8689","M","E","L",66,89,84,2,79
"8690","M","E","L",66,50,65,21,60
"8691","M","E","L",3,64,15,69,28
"8692","M","E","L",81,4,59,45,48
"8693","M","E","L",51,80,72,3,67
"8694","M","E","L",40,58,56,5,51
"8695","M","E","L",59,70,91,70,73
"8696","M","E","L",80,46,59,40,61
"8697","M","E","L",28,17,75,11,40
"8698","M","E","L",63,21,27,73,37
"8699","M","E","L",53,98,67,63,73
"8700","M","E","L",37,62,98,21,65
"8701","M","E","L",26,12,34,13,24
"8702","M","E","L",73,33,9,4,38
"8703","M","E","L",9,27,4,60,14
"8704","M","E","L",97,29,45,55,57
"8705","M","E","L",63,16,82,66,54
"8706","M","E","L",2,56,41,6,33
"8707","M","E","L",43,83,84,50,70
"8708","M","E","L",32,71,88,53,64
"8709","M","E","L",86,37,24,7,49
"8710","M","E","L",5,85,4,54,32
"8711","M","E","L",40,48,89,8,58
"8712","M","E","L",36,24,84,80,48
"8713","M","E","L",22,75,20,62,39
"8714","M","E","L",31,44,64,44,46
"8715","M","E","L",92,78,21,78,64
"8716","M","E","L",48,46,4,10,32
"8717","M","E","L",14,54,76,8,48
"8718","M","E","L",34,49,91,78,58
"8719","M","E","L",23,3,12,0,13
"8720","M","E","L",45,12,96,75,51
"8721","M","E","L",59,8,94,38,54
"8722","M","E","L",87,55,66,15,69
"8723","M","E","L",14,42,16,27,24
"8724","M","E","L",77,92,42,9,70
"8725","M","E","L",63,83,5,74,51
"8726","M","E","L",76,60,99,45,78
"8727","M","E","L",4,97,27,13,42
"8728","M","E","L",47,27,85,60,53
"8729","M","E","L",32,73,50,70,52
"8730","M","E","L",26,93,83,77,67
"8731","M","E","L",91,73,12,67,59
"8732","M","E","L",62,79,52,65,64
"8733","M","E","L",90,63,77,29,76
"8734","M","E","L",46,78,92,10,71
"8735","M","E","L",39,53,31,26,41
"8736","M","E","L",38,66,48,79,51
"8737","M","E","L",60,10,10,40,27
"8738","M","E","L",15,76,28,72,40
"8739","M","E","L",52,74,12,8,46
"8740","M","E","L",9,80,14,76,35
"8741","M","E","L",33,26,25,32,28
"8742","M","E","L",11,39,46,35,32
"8743","M","E","L",50,48,9,40,36
"8744","M","E","L",29,39,16,43,28
"8745","M","E","L",20,78,12,8,36
"8746","M","E","L",69,25,83,29,59
"8747","M","E","L",81,97,79,53,85
"8748","M","E","L",12,24,25,50,21
"8749","M","E","L",53,50,36,52,46
"8750","M","E","L",13,45,18,44,26
"8751","M","E","O",15,74,48,99,46
"8752","M","E","O",76,57,41,91,58
"8753","M","E","O",6,50,56,68,38
"8754","M","E","O",84,17,24,79,42
"8755","M","E","O",77,68,73,67,73
"8756","M","E","O",31,37,35,90,35
"8757","M","E","O",74,94,9,75,59
"8758","M","E","O",49,44,61,72,52
"8759","M","E","O",61,47,2,85,37
"8760","M","E","O",8,30,31,81,24
"8761","M","E","O",53,78,92,65,74
"8762","M","E","O",99,26,59,94,62
"8763","M","E","O",80,41,53,97,58
"8764","M","E","O",85,75,84,98,82
"8765","M","E","O",62,15,38,84,39
"8766","M","E","O",26,95,24,77,49
"8767","M","E","O",63,5,48,70,39
"8768","M","E","O",18,38,82,94,46
"8769","M","E","O",50,49,72,86,57
"8770","M","E","O",66,59,49,84,58
"8771","M","E","O",30,31,3,68,22
"8772","M","E","O",91,54,32,70,59
"8773","M","E","O",99,43,32,81,58
"8774","M","E","O",30,12,40,88,28
"8775","M","E","O",54,65,85,86,68
"8776","M","E","O",79,83,23,94,62
"8777","M","E","O",15,43,29,89,30
"8778","M","E","O",81,14,42,68,46
"8779","M","E","O",67,75,75,66,72
"8780","M","E","O",55,83,52,96,64
"8781","M","E","O",61,17,45,94,42
"8782","M","E","O",16,9,21,72,16
"8783","M","E","O",11,89,99,61,66
"8784","M","E","O",12,74,20,75,36
"8785","M","E","O",21,14,85,66,40
"8786","M","E","O",63,39,5,80,36
"8787","M","E","O",55,58,26,81,47
"8788","M","E","O",96,32,17,67,49
"8789","M","E","O",14,8,66,74,30
"8790","M","E","O",21,4,22,76,16
"8791","M","E","O",20,86,45,91,51
"8792","M","E","O",94,52,77,83,74
"8793","M","E","O",8,15,41,84,22
"8794","M","E","O",75,1,57,76,45
"8795","M","E","O",12,27,59,99,33
"8796","M","E","O",18,3,83,99,35
"8797","M","E","O",62,56,37,65,52
"8798","M","E","O",20,71,16,89,36
"8799","M","E","O",6,4,66,94,26
"8800","M","E","O",10,34,58,72,34
"8801","M","E","O",68,44,25,73,46
"8802","M","E","O",16,26,49,83,31
"8803","M","E","O",76,74,7,70,53
"8804","M","E","O",5,63,17,81,29
"8805","M","E","O",71,33,46,96,50
"8806","M","E","O",60,44,83,64,62
"8807","M","E","O",40,89,20,69,50
